name,sentence_id,order_id,word
41189,DERRYK,3545,15,get
41192,DERRYK,3545,18,gilly
41193,DERRYK,3545,19,he’s
41195,DERRYK,3545,21,hero
41196,DERRYK,3545,22,he’s
41198,DERRYK,3545,24,hog
41199,GILLY,3546,0,leave
41201,GILLY,3546,2,alone
41202,DERRYK,3547,0,stubborn
41203,DERRYK,3547,1,little
41204,DERRYK,3547,2,wilding
41205,DERRYK,3547,3,bitch
41206,DERRYK,3547,4,aren’t
41207,DERRYK,3547,5,ya
41208,GILLY,3548,0,sam
41209,GILLY,3548,1,sam
41210,GILLY,3548,2,sam
41211,BRAND,3549,0,alright
41212,BRAND,3549,1,hold
41213,BRAND,3549,2,still
41215,SAM,3550,1,said
41216,SAM,3550,2,get
41218,SAM,3550,4,hands
41222,BRAND,3551,1,gonna
41223,BRAND,3551,2,get
41225,BRAND,3551,4,killed
41226,DERRYK,3552,0,roll
41228,DERRYK,3552,2,jon
41229,DERRYK,3552,3,snow’s
41236,SAM,3553,1,killed
41238,SAM,3553,3,white
41239,SAM,3553,4,walker
41241,SAM,3553,6,killed
41243,SAM,3553,8,thenn
41245,SAM,3553,10,take
41247,SAM,3553,12,chances
41250,GILLY,3554,0,sam
41252,SAM,3555,1,alright
41255,SAMMY,3557,0,just
41257,SAMMY,3557,2,bit
41258,SAMMY,3557,3,woozy
41261,GILLY,3558,2,time
41263,GILLY,3558,4,see
41264,GILLY,3558,5,something
41268,GILLY,3558,9,leave
41270,GILLY,3558,11,alone
41275,SAM,3559,4,would’ve…
41283,SAM,3559,12,done
41289,GILLY,3560,5,killed
41292,GILLY,3560,8,ghost
41293,GILLY,3560,9,hadn’t
41294,GILLY,3560,10,come
41298,SAM,3561,3,tiring
41299,SAM,3561,4,out
41301,SAM,3561,6,had
41305,SAM,3561,10,palm
41308,SAM,3561,13,hand
41311,GILLY,3562,2,stupid
41312,GILLY,3562,3,sam
41316,GILLY,3562,7,fighter
41318,SAM,3563,1,kind
41320,SAM,3563,3,man
41326,SAM,3563,9,ran
41327,SAM,3563,10,away
41330,SAM,3563,13,saw
41331,SAM,3563,14,someone
41332,SAM,3563,15,hurting
41334,GILLY,3564,0,just
41335,GILLY,3564,1,promise
41339,GILLY,3564,5,happens
41340,GILLY,3564,6,you’ll
41341,GILLY,3564,7,take
41342,GILLY,3564,8,care
41344,GILLY,3564,10,little
41345,GILLY,3564,11,sam
41347,SAM,3565,1,course
41352,SAM,3565,6,take
41353,SAM,3565,7,care
41356,SAM,3565,10,too
41358,GILLY,3566,1,need
41360,GILLY,3566,3,water
41361,SAM,3567,0,stay
41362,SAM,3567,1,please
41365,GILLY,3568,2,hurting
41367,SAM,3569,0,oh
41368,SAM,3569,1,oh
41370,MALKO,3570,0,13
41374,MALKO,3570,4,14
41375,MALKO,3571,0,15
41376,MALKO,3571,1,15
41377,MALKO,3571,2,golds
41378,MALKO,3571,3,honors
41382,MALKO,3571,7,16
41383,SLAVE,3572,0,20
41384,MALKO,3573,0,sold
41385,TYRION,3574,0,wait
41389,TYRION,3574,4,buy
41392,TYRION,3574,7,well
41394,TYRION,3576,0,we’re
41396,TYRION,3576,2,team
41399,TYRION,3576,5,great
41400,TYRION,3576,6,fighter
41401,TYRION,3576,7,too
41402,MALKO,3577,0,he’s
41403,MALKO,3577,1,funny
41407,MALKO,3577,5,give
41410,TYRION,3578,0,thank
41413,TYRION,3578,3,lord
41414,TYRION,3578,4,thank
41418,TYRION,3580,1,lord
41421,TYRION,3580,4,may
41423,TYRION,3580,6,heard
41424,TYRION,3580,7,mereen’s
41425,TYRION,3580,8,become
41427,TYRION,3580,10,free
41428,TYRION,3580,11,city
41430,TYRION,3580,13,might
41431,TYRION,3580,14,run
41433,TYRION,3580,16,trouble
41436,TYRION,3580,19,try
41438,TYRION,3580,21,fight
41439,TYRION,3580,22,slaves
41442,TYRION,3580,25,fighting
41443,TYRION,3580,26,pits
41444,TYRION,3580,27,now
41449,TYRION,3580,32,fight
41450,TYRION,3580,33,free
41451,TYRION,3580,34,men
41454,TYRION,3580,37,paid
41456,TYRION,3580,39,wage…
41458,DAARIO,3581,1,long
41461,DAARIO,3581,4,king
41463,DAARIO,3581,6,mereen
41464,DAARIO,3581,7,comes
41466,DAARIO,3581,9,claim
41468,DAARIO,3581,11,pillow
41471,DAENERYS,3582,2,ridiculous
41473,DAENERYS,3582,4,marriage
41475,DAENERYS,3582,6,hizdahr
41477,DAENERYS,3582,8,political
41479,DAENERYS,3582,10,think
41480,DAENERYS,3582,11,he’s
41481,DAENERYS,3582,12,smart
41482,DAENERYS,3582,13,enough
41484,DAENERYS,3582,15,understand
41487,DAARIO,3583,1,think
41489,DAARIO,3583,3,sons
41492,DAARIO,3583,6,harpy
41494,DAARIO,3583,8,stopped
41495,DAARIO,3583,9,killing
41496,DAARIO,3583,10,because
41498,DAARIO,3583,12,leader
41500,DAARIO,3583,14,made
41501,DAARIO,3583,15,king
41504,DAENERYS,3584,2,jealous
41507,DAARIO,3585,2,think
41509,DAARIO,3585,4,petty
41510,DAARIO,3585,5,enough
41512,DAARIO,3585,7,speak
41513,DAARIO,3585,8,ill
41516,DAARIO,3585,11,man
41517,DAARIO,3585,12,just
41518,DAARIO,3585,13,because
41520,DAARIO,3585,15,represents
41521,DAARIO,3585,16,competition
41525,DAARIO,3587,1,right
41527,DAARIO,3587,3,motivations
41529,DAARIO,3587,5,entirely
41530,DAARIO,3587,6,impure
41531,DAARIO,3588,0,doesn’t
41532,DAARIO,3588,1,make
41534,DAARIO,3588,3,wrong
41536,DAENERYS,3589,1,told
41540,DAENERYS,3589,5,can’t
41541,DAENERYS,3589,6,fight
41542,DAENERYS,3589,7,enemies
41548,DAENERYS,3589,13,enemies
41551,DAENERYS,3589,16,come
41552,DAENERYS,3589,17,knocking
41554,DAENERYS,3589,19,need
41556,DAENERYS,3589,21,city
41558,DAENERYS,3589,23,mereen
41564,DAENERYS,3589,29,choice
41565,DAARIO,3590,0,everyone
41568,DAARIO,3590,3,choice
41569,DAARIO,3590,4,even
41570,DAARIO,3590,5,slaves
41573,DAARIO,3590,8,choice
41574,DAARIO,3590,9,death
41575,DAARIO,3590,10,or
41576,DAARIO,3590,11,slavery
41579,DAENERYS,3591,2,else
41583,DAARIO,3592,0,marry
41585,DAARIO,3592,2,instead
41586,DAENERYS,3593,0,even
41589,DAENERYS,3593,3,wanted
41592,DAENERYS,3593,6,such
41594,DAENERYS,3593,8,inadviseable
41595,DAENERYS,3593,9,thing
41597,DAENERYS,3593,11,couldn’t
41602,DAARIO,3594,4,queen
41611,DAENERYS,3595,2,can’t
41612,DAARIO,3596,0,then
41616,DAARIO,3596,4,only
41617,DAARIO,3596,5,person
41619,DAARIO,3596,7,mereen
41620,DAARIO,3596,8,who’s
41622,DAARIO,3596,10,free
41628,DAARIO,3597,5,serve
41630,DAARIO,3597,7,queen
41634,DAARIO,3597,11,give
41635,DAARIO,3597,12,advice
41639,DAARIO,3597,16,make
41642,DAARIO,3597,19,suggestion
41644,DAENERYS,3598,1,course
41646,DAARIO,3599,1,rulers
41649,DAARIO,3599,4,butchers
41650,DAARIO,3599,5,or
41651,DAARIO,3599,6,meat
41653,OLENNA,3600,1,there
41654,OLENNA,3600,2,where
41657,OLENNA,3600,5,find
41659,OLENNA,3600,7,high
41660,OLENNA,3600,8,septon
41661,OLENNA,3600,9,or
41662,OLENNA,3600,10,high
41663,OLENNA,3600,11,sparrow
41664,OLENNA,3600,12,or
41666,OLENNA,3600,14,bloody
41667,OLENNA,3600,15,fool
41668,OLENNA,3600,16,name
41669,OLENNA,3600,17,he’s
41670,OLENNA,3600,18,got
41674,HIGH,3601,3,good
41676,HIGH,3601,5,name
41678,HIGH,3601,7,queen
41680,HIGH,3601,9,thorns
41682,HIGH,3601,11,admit
41684,OLENNA,3602,1,should
41687,OLENNA,3602,4,decency
41689,OLENNA,3602,6,stand
41692,OLENNA,3602,9,talk
41695,OLENNA,3602,12,lady
41697,SPARROW,3603,1,should
41700,SPARROW,3603,4,decency
41702,SPARROW,3603,6,kneel
41705,SPARROW,3603,9,gods
41707,OLENNA,3604,1,spar
41710,OLENNA,3604,4,little
41711,OLENNA,3604,5,fellow
41716,SPARROW,3605,4,knees
41718,OLENNA,3606,0,hips
41719,SPARROW,3607,0,huh
41721,OLENNA,3608,1,man
41724,OLENNA,3608,4,people
41728,OLENNA,3608,8,game
41731,OLENNA,3608,11,old
41732,OLENNA,3608,12,game
41733,OLENNA,3608,13,dull
41735,OLENNA,3608,15,unconvincing
41737,OLENNA,3608,17,man
41740,OLENNA,3608,20,people
41743,OLENNA,3608,23,cersei’s
41744,OLENNA,3608,24,dirty
41745,OLENNA,3608,25,work
41749,SPARROW,3609,1,people
41750,SPARROW,3609,2,always
41753,SPARROW,3609,5,dirty
41754,SPARROW,3609,6,work
41756,SPARROW,3610,1,useful
41757,SPARROW,3610,2,talent
41762,OLENNA,3611,4,grandson
41764,OLENNA,3611,6,granddaughter
41766,SPARROW,3612,1,grandson
41768,SPARROW,3612,3,granddaughter
41769,SPARROW,3612,4,swore
41770,SPARROW,3612,5,sacred
41771,SPARROW,3612,6,vows
41773,SPARROW,3612,8,lied
41775,SPARROW,3612,10,father
41776,SPARROW,3612,11,judges
41779,SPARROW,3612,14,sons
41781,SPARROW,3612,16,high
41782,SPARROW,3612,17,lords
41783,SPARROW,3612,18,sons
41785,SPARROW,3612,20,fishermen
41788,SPARROW,3612,23,break
41790,SPARROW,3612,25,laws
41794,SPARROW,3612,29,punished
41797,OLENNA,3613,2,walk
41798,OLENNA,3613,3,away
41803,SPARROW,3614,2,give
41804,SPARROW,3614,3,commands
41806,SPARROW,3614,5,lady
41807,SPARROW,3614,6,olenna
41812,OLENNA,3615,4,want
41813,OLENNA,3615,5,gold
41815,OLENNA,3615,7,make
41818,OLENNA,3615,10,richest
41819,OLENNA,3615,11,septon
41821,OLENNA,3615,13,ever
41822,OLENNA,3615,14,lived
41824,OLENNA,3616,1,then
41826,SPARROW,3617,1,imagine
41829,SPARROW,3617,4,strange
41832,SPARROW,3617,7,everyone
41834,SPARROW,3617,9,meet
41837,SPARROW,3617,12,hidden
41838,SPARROW,3617,13,motive
41841,SPARROW,3617,16,pride
41844,SPARROW,3617,19,slitting
41847,SPARROW,3617,22,out
41850,SPARROW,3617,25,telling
41853,SPARROW,3617,28,simple
41854,SPARROW,3617,29,truth
41856,SPARROW,3617,31,serve
41858,SPARROW,3617,33,gods
41860,SPARROW,3617,35,gods
41861,SPARROW,3617,36,demand
41862,SPARROW,3617,37,justice
41866,OLENNA,3618,3,communicate
41868,OLENNA,3618,5,demands
41870,OLENNA,3618,7,raven
41871,OLENNA,3618,8,or
41872,OLENNA,3618,9,horse
41875,SPARROW,3619,2,holy
41876,SPARROW,3619,3,text
41878,SPARROW,3619,5,seven
41879,SPARROW,3619,6,pointed
41880,SPARROW,3619,7,star
41888,SPARROW,3619,15,library
41890,SPARROW,3619,17,give
41893,SPARROW,3619,20,own
41895,OLENNA,3620,1,read
41897,OLENNA,3620,3,seven
41898,OLENNA,3620,4,pointed
41899,OLENNA,3620,5,star
41900,SPARROW,3621,0,then
41901,SPARROW,3621,1,you’ll
41902,SPARROW,3621,2,remember
41904,SPARROW,3621,4,passages
41905,SPARROW,3621,5,concerning
41906,SPARROW,3621,6,buggery
41908,SPARROW,3621,8,perjury
41910,SPARROW,3621,10,grandchildren
41913,SPARROW,3621,13,punished
41916,SPARROW,3621,16,same
41917,SPARROW,3621,17,manner
41921,SPARROW,3621,21,breaks
41923,SPARROW,3621,23,sacred
41924,SPARROW,3621,24,laws
41925,OLENNA,3622,0,half
41927,OLENNA,3622,2,men
41928,OLENNA,3622,3,women
41930,OLENNA,3622,5,children
41933,OLENNA,3622,8,foul
41934,OLENNA,3622,9,city
41935,OLENNA,3622,10,break
41937,OLENNA,3622,12,sacred
41938,OLENNA,3622,13,laws
41940,OLENNA,3622,15,live
41942,OLENNA,3622,17,murderers
41943,OLENNA,3622,18,thieves
41945,OLENNA,3622,20,rapists
41947,OLENNA,3622,22,yet
41949,OLENNA,3622,24,punish
41950,OLENNA,3622,25,loras
41952,OLENNA,3622,27,shagging
41954,OLENNA,3622,29,margaery
41956,OLENNA,3622,31,defending
41958,OLENNA,3622,33,brother
41961,SPARROW,3623,2,gods’
41962,SPARROW,3623,3,laws
41963,SPARROW,3623,4,must
41965,SPARROW,3623,6,applied
41968,SPARROW,3623,9,equally
41971,OLENNA,3624,2,equality
41973,OLENNA,3624,4,want
41974,OLENNA,3624,5,then
41979,OLENNA,3624,10,house
41980,OLENNA,3624,11,tyrell
41981,OLENNA,3624,12,stops
41982,OLENNA,3624,13,sending
41984,OLENNA,3624,15,crops
41987,OLENNA,3624,18,capital
41988,OLENNA,3624,19,everyone
41991,OLENNA,3624,22,starve
41994,OLENNA,3624,25,make
41995,OLENNA,3624,26,sure
41997,OLENNA,3624,28,hungry
42001,OLENNA,3624,32,blame
42004,SPARROW,3625,2,ever
42005,SPARROW,3625,3,served
42007,SPARROW,3625,5,field
42008,SPARROW,3625,6,lady
42009,SPARROW,3625,7,olenna
42012,SPARROW,3625,10,ever
42013,SPARROW,3625,11,reaped
42015,SPARROW,3625,13,grain
42019,SPARROW,3625,17,house
42020,SPARROW,3625,18,tyrell
42022,SPARROW,3625,20,lifetime
42024,SPARROW,3625,22,wealth
42026,SPARROW,3625,24,power
42028,SPARROW,3625,26,left
42030,SPARROW,3625,28,blind
42033,SPARROW,3625,31,eye
42046,SPARROW,3625,44,stop
42047,SPARROW,3625,45,fearing
42049,SPARROW,3625,47,few…
42050,SQUIRE,3626,0,lady
42051,SQUIRE,3626,1,olenna
42052,CERSEI,3627,0,starving
42054,CERSEI,3627,2,won't
42055,CERSEI,3627,3,make
42056,CERSEI,3627,4,things
42058,CERSEI,3627,6,better
42062,CERSEI,3627,10,love
42064,CERSEI,3628,1,matter
42069,CERSEI,3628,6,matter
42071,CERSEI,3628,8,strong
42074,CERSEI,3628,11,sooner
42075,CERSEI,3628,12,or
42076,CERSEI,3628,13,later
42077,CERSEI,3628,14,you'll
42078,CERSEI,3628,15,face
42079,CERSEI,3628,16,circumstances
42080,CERSEI,3628,17,beyond
42082,CERSEI,3628,19,control
42084,TOMMEN,3629,1,call
42087,TOMMEN,3629,4,army
42089,TOMMEN,3629,6,take
42090,TOMMEN,3629,7,back
42092,TOMMEN,3629,9,sept
42094,TOMMEN,3629,11,kill
42095,TOMMEN,3629,12,every
42096,TOMMEN,3629,13,last
42101,TOMMEN,3629,18,start
42103,TOMMEN,3629,20,war
42111,CERSEI,3630,3,well
42117,CERSEI,3630,9,first
42118,CERSEI,3630,10,casualty
42121,CERSEI,3630,13,war
42125,TOMMEN,3631,1,love
42128,TOMMEN,3631,4,love
42131,TOMMEN,3631,7,can’t
42132,TOMMEN,3631,8,help
42135,CERSEI,3632,1,must
42137,CERSEI,3632,3,strong
42141,CERSEI,3632,7,love
42143,CERSEI,3632,9,cannot
42144,CERSEI,3632,10,give
42147,CERSEI,3632,13,despair
42150,TOMMEN,3633,2,speak
42153,TOMMEN,3633,5,high
42154,TOMMEN,3633,6,sparrow
42155,TOMMEN,3633,7,there
42156,TOMMEN,3633,8,must
42158,TOMMEN,3633,10,something
42159,CERSEI,3634,0,let
42161,CERSEI,3634,2,speak
42166,CERSEI,3634,7,behalf
42168,CERSEI,3634,9,king
42169,CERSEI,3634,10,cannot
42170,CERSEI,3634,11,dirty
42171,CERSEI,3634,12,sully
42173,CERSEI,3634,14,negotiating
42176,CERSEI,3634,17,unwashed
42177,CERSEI,3634,18,fanatic
42179,CERSEI,3635,1,happiness
42183,CERSEI,3635,5,want
42186,CERSEI,3635,8,world
42189,AREO,3637,0,prince
42190,AREO,3637,1,doran
42191,AREO,3637,2,hopes
42193,AREO,3637,4,satisfies
42195,AREO,3637,6,concerns
42198,AREO,3637,9,princess’s
42199,AREO,3637,10,wellbeing
42201,MYRCELLA,3638,1,looked
42202,MYRCELLA,3638,2,different
42205,MYRCELLA,3638,5,left
42207,MYRCELLA,3638,7,had
42209,MYRCELLA,3638,9,hair
42212,JAIME,3639,2,hands
42213,JAIME,3639,3,how’s
42214,JAIME,3639,4,trystane
42215,MYRCELLA,3640,0,he’ll
42217,MYRCELLA,3640,2,alright
42219,JAIME,3641,1,sorry
42223,JAIME,3641,5,wasn’t
42224,JAIME,3641,6,supposed
42226,JAIME,3641,8,happen
42228,JAIME,3641,10,way
42232,MYRCELLA,3642,3,happening
42236,JAIME,3643,1,mother’s
42237,JAIME,3643,2,worried
42240,JAIME,3643,5,threats
42242,JAIME,3643,7,been
42243,JAIME,3643,8,made
42244,JAIME,3643,9,dorne
42246,JAIME,3643,11,too
42247,JAIME,3643,12,dangerous
42251,JAIME,3643,16,come
42253,JAIME,3643,18,take
42255,JAIME,3643,20,home
42259,MYRCELLA,3644,3,home
42262,MYRCELLA,3644,6,been
42264,MYRCELLA,3644,8,home
42266,MYRCELLA,3644,10,years
42268,MYRCELLA,3644,12,didn’t
42269,MYRCELLA,3644,13,want
42271,MYRCELLA,3644,15,come
42275,MYRCELLA,3644,19,told
42282,MYRCELLA,3644,26,said
42286,MYRCELLA,3644,30,duty
42288,MYRCELLA,3644,32,now
42289,MYRCELLA,3644,33,she’s
42290,MYRCELLA,3644,34,forcing
42293,MYRCELLA,3644,37,go
42294,MYRCELLA,3644,38,back
42298,JAIME,3645,3,own
42299,JAIME,3645,4,good
42302,JAIME,3645,7,complicated
42303,JAIME,3645,8,matters
42306,MYRCELLA,3646,2,complicated
42310,MYRCELLA,3646,6,simple
42312,MYRCELLA,3646,8,love
42313,MYRCELLA,3646,9,trystane
42315,MYRCELLA,3646,11,going
42317,MYRCELLA,3646,13,marry
42320,MYRCELLA,3646,16,we’re
42321,MYRCELLA,3646,17,staying
42322,MYRCELLA,3646,18,right
42326,JAIME,3647,2,understand
42328,MYRCELLA,3648,1,course
42335,BRONN,3649,0,brothers
42336,BRONN,3649,1,oh
42337,BRONN,3649,2,brothers
42339,BRONN,3649,4,days
42342,BRONN,3649,7,done
42344,BRONN,3649,9,dornishman’s
42345,BRONN,3649,10,taken
42347,BRONN,3649,12,life
42348,BRONN,3649,13,bur
42352,BRONN,3649,17,matter
42355,BRONN,3649,20,men
42356,BRONN,3649,21,must
42357,BRONN,3649,22,die
42360,BRONN,3649,25,tasted
42362,BRONN,3649,27,dornishman’s
42363,BRONN,3649,28,wife
42366,BRONN,3649,31,tasted
42368,BRONN,3649,33,dornishman’s
42369,BRONN,3649,34,wife
42370,OBARA,3650,0,we’re
42371,OBARA,3650,1,lucky
42372,OBARA,3650,2,he’s
42374,OBARA,3650,4,singer
42379,OBARA,3650,9,fighter
42381,OBARA,3650,11,might
42383,OBARA,3650,13,been
42385,OBARA,3650,15,trouble
42389,BRONN,3651,3,code
42391,BRONN,3651,5,hurt
42393,BRONN,3651,7,woman
42395,OBARA,3652,1,amazing
42398,OBARA,3652,4,men
42400,OBARA,3652,6,beat
42401,OBARA,3652,7,seem
42405,OBARA,3652,11,code
42407,BRONN,3653,1,wouldn’t
42408,BRONN,3653,2,say
42410,BRONN,3653,4,beat
42412,TYENE,3654,0,how’s
42414,TYENE,3654,2,arm
42415,BRONN,3655,0,wonderful
42416,BRONN,3655,1,wouldn’t
42417,BRONN,3655,2,feel
42418,BRONN,3655,3,right
42420,BRONN,3655,5,leave
42421,BRONN,3655,6,dorne
42424,BRONN,3655,9,new
42425,BRONN,3655,10,scar
42427,TYENE,3656,1,think
42429,TYENE,3656,3,leaving
42430,TYENE,3656,4,dorne
42432,BRONN,3657,1,great
42433,BRONN,3657,2,hurry
42434,BRONN,3657,3,dornish
42435,BRONN,3657,4,women
42439,BRONN,3657,8,beautiful
42440,BRONN,3657,9,women
42443,BRONN,3657,12,world
42444,TYENE,3658,0,thank
42447,BRONN,3659,1,said
42448,BRONN,3659,2,dornish
42449,BRONN,3659,3,women
42451,BRONN,3659,5,didn’t
42452,BRONN,3659,6,say
42458,TYENE,3660,4,beautiful
42459,TYENE,3660,5,woman
42460,TYENE,3660,6,you’ve
42461,TYENE,3660,7,ever
42462,TYENE,3660,8,seen
42464,BRONN,3661,1,seen
42465,BRONN,3661,2,quite
42468,BRONN,3661,5,women
42472,BRONN,3661,9,seven
42473,BRONN,3661,10,kingdoms
42474,TYENE,3662,0,name
42477,TYENE,3662,3,beautiful
42481,BRONN,3663,0,well
42482,BRONN,3663,1,now
42484,BRONN,3663,3,king’s
42485,BRONN,3663,4,landing
42486,BRONN,3663,5,there
42489,BRONN,3663,8,absolutely
42490,BRONN,3663,9,gorgeous
42491,TYENE,3664,0,there
42496,TYENE,3664,5,king’s
42497,TYENE,3664,6,landing
42500,TYENE,3664,9,saying
42503,TYENE,3666,0,there
42506,TYENE,3666,3,woman
42508,TYENE,3666,5,beautiful
42513,BRONN,3667,1,there
42515,BRONN,3667,3,memory’s
42520,BRONN,3667,8,earlier
42521,TYENE,3668,0,how’s
42523,TYENE,3668,2,arm
42524,TYENE,3668,3,now
42526,BRONN,3669,1,seem
42527,BRONN,3669,2,concerned
42531,BRONN,3669,6,must
42532,BRONN,3669,7,really
42539,TYENE,3670,4,head
42541,BRONN,3671,1,head…
42544,BRONN,3671,4,even
42545,BRONN,3671,5,wanna
42547,BRONN,3671,7,what’s
42548,BRONN,3671,8,going
42550,BRONN,3671,10,in…
42552,TYENE,3672,1,nose
42554,TYENE,3672,3,bleeding
42559,BRONN,3673,4,dry
42560,BRONN,3673,5,air
42562,TYENE,3674,1,dagger
42564,TYENE,3674,3,coated
42567,TYENE,3674,6,special
42568,TYENE,3674,7,ointment
42570,TYENE,3674,9,asshei
42572,TYENE,3674,11,call
42575,TYENE,3674,14,long
42576,TYENE,3674,15,farewell
42578,TYENE,3674,17,takes
42579,TYENE,3674,18,time
42581,TYENE,3674,20,work
42585,TYENE,3674,24,single
42586,TYENE,3674,25,drop
42587,TYENE,3674,26,makes
42588,TYENE,3674,27,contact
42591,TYENE,3674,30,skin
42592,TYENE,3674,31,death
42594,TYENE,3675,1,only
42595,TYENE,3675,2,antidote
42596,TYENE,3675,3,who’s
42599,TYENE,3675,6,beautiful
42600,TYENE,3675,7,woman
42603,TYENE,3675,10,world
42604,TYENE,3676,0,sorry
42608,TYENE,3678,1,drop
42611,TYENE,3679,1,think
42613,TYENE,3679,3,very
42614,TYENE,3679,4,handsome
42616,TYENE,3679,6,well
42618,BAELISH,3680,1,sorry
42621,BAELISH,3680,4,locale
42626,BAELISH,3682,1,felt
42629,BAELISH,3682,4,safest
42630,BAELISH,3682,5,place
42634,OLENNA,3683,3,clientele
42635,OLENNA,3683,4,clearly
42639,BAELISH,3684,3,establishment
42644,BAELISH,3684,8,sheer
42645,BAELISH,3684,9,range
42647,BAELISH,3684,11,appetites
42648,BAELISH,3684,12,catered
42650,BAELISH,3684,14,desires
42652,BAELISH,3684,16,didn’t
42653,BAELISH,3684,17,exist
42656,BAELISH,3684,20,invented
42658,OLENNA,3685,0,you’ve
42659,OLENNA,3685,1,always
42660,OLENNA,3685,2,been
42661,OLENNA,3685,3,rather
42662,OLENNA,3685,4,impressed
42665,OLENNA,3685,7,haven’t
42673,BAELISH,3686,6,future
42677,BAELISH,3686,10,worth
42678,BAELISH,3686,11,discussing
42680,BAELISH,3686,13,future
42682,BAELISH,3686,15,house
42683,BAELISH,3686,16,tyrell
42685,OLENNA,3687,1,pretend
42689,OLENNA,3687,5,concern
42692,OLENNA,3687,8,house
42694,OLENNA,3687,10,grandchildren
42695,OLENNA,3687,11,or
42698,OLENNA,3687,14,should
42700,OLENNA,3687,16,known
42701,OLENNA,3687,17,you’d
42702,OLENNA,3687,18,return
42705,OLENNA,3687,21,capital
42706,OLENNA,3687,22,once
42707,OLENNA,3687,23,things
42708,OLENNA,3687,24,started
42709,OLENNA,3687,25,going
42710,OLENNA,3687,26,wrong
42712,BAELISH,3688,1,promise
42715,OLENNA,3689,1,promise
42717,OLENNA,3689,3,lord
42718,OLENNA,3689,4,baelish
42721,OLENNA,3689,7,fates
42723,OLENNA,3689,9,joined
42724,OLENNA,3689,10,together
42726,OLENNA,3689,12,murdered
42728,OLENNA,3689,14,king
42732,OLENNA,3689,18,house
42733,OLENNA,3689,19,should
42734,OLENNA,3689,20,fall
42740,OLENNA,3689,26,hide
42744,OLENNA,3689,30,should
42745,OLENNA,3689,31,meet
42748,OLENNA,3689,34,accident
42752,OLENNA,3689,38,broken
42753,OLENNA,3689,39,little
42754,OLENNA,3689,40,flesh
42755,OLENNA,3689,41,market
42756,OLENNA,3689,42,they’ll
42757,OLENNA,3689,43,never
42758,OLENNA,3689,44,even
42759,OLENNA,3689,45,find
42760,OLENNA,3689,46,what’s
42761,OLENNA,3689,47,left
42767,OLENNA,3689,53,deny
42769,OLENNA,3689,55,part
42774,BAELISH,3690,0,cersei
42775,BAELISH,3690,1,summoned
42778,BAELISH,3690,4,king’s
42779,BAELISH,3690,5,landing
42781,BAELISH,3690,7,dared
42783,BAELISH,3690,9,refuse
42789,OLENNA,3691,4,want
42791,OLENNA,3692,1,kind
42793,OLENNA,3692,3,gift
42795,BAELISH,3693,1,same
42796,BAELISH,3693,2,kind
42798,BAELISH,3693,4,gave
42799,BAELISH,3693,5,cersei
42801,BAELISH,3693,7,handsome
42802,BAELISH,3693,8,young
42803,BAELISH,3693,9,man
42805,SLAVE,3694,1,worthy
42806,SLAVE,3694,2,fighters
42808,SLAVE,3694,4,died
42809,SLAVE,3694,5,trying
42811,SLAVE,3694,7,make
42815,SLAVE,3694,11,great
42816,SLAVE,3694,12,games
42821,SLAVE,3694,17,worthless
42822,SLAVE,3694,18,scum
42823,SLAVE,3694,19,join
42826,SLAVE,3694,22,death
42828,SLAVE,3694,24,afternoon
42831,SLAVE,3694,27,represent
42833,SLAVE,3694,29,significant
42834,SLAVE,3694,30,rise
42837,SLAVE,3694,33,station
42841,SLAVE,3694,37,happen
42843,SLAVE,3694,39,triumph
42847,SLAVE,3694,43,fight
42850,SLAVE,3694,46,great
42851,SLAVE,3694,47,pit
42853,SLAVE,3694,49,daznak
42856,SLAVE,3694,52,front
42859,SLAVE,3694,55,queen
42862,SLAVE,3694,58,happens
42864,SLAVE,3694,60,gods
42866,SLAVE,3694,62,smiled
42867,SLAVE,3694,63,upon
42869,SLAVE,3694,65,today
42870,SLAVE,3694,66,today
42873,SLAVE,3694,69,day
42875,SLAVE,3694,71,lives
42876,SLAVE,3694,72,actually
42877,SLAVE,3694,73,start
42879,SLAVE,3694,75,mean
42880,SLAVE,3694,76,something
42886,OWNER,3695,5,two
42891,OWNER,3696,0,valar
42892,OWNER,3696,1,morghulis
42893,MEN,3697,0,valar
42894,MEN,3697,1,dohaeris
42895,OWNER,3698,0,prepare
42897,DAENERYS,3699,0,sitting
42900,DAENERYS,3699,3,great
42901,DAENERYS,3699,4,games
42904,DAENERYS,3699,7,bad
42905,DAENERYS,3699,8,enough
42907,HIZDAHR,3700,1,generations
42910,HIZDAHR,3700,4,days
42911,HIZDAHR,3700,5,leading
42915,HIZDAHR,3700,9,great
42916,HIZDAHR,3700,10,games
42919,HIZDAHR,3700,13,been
42920,HIZDAHR,3700,14,customary
42923,HIZDAHR,3700,17,ruler
42925,HIZDAHR,3700,19,make
42927,HIZDAHR,3700,21,rounds
42930,HIZDAHR,3700,24,lower
42931,HIZDAHR,3700,25,pits
42933,HIZDAHR,3700,27,pay
42935,HIZDAHR,3700,29,fighters
42936,HIZDAHR,3700,30,there
42938,HIZDAHR,3700,32,honor
42941,HIZDAHR,3700,35,presence
42942,OWNER,3701,0,move
42945,OWNER,3702,1,grace
42947,OWNER,3702,3,future
42948,OWNER,3702,4,grace
42950,OWNER,3702,6,honor
