"sceneId","person","toneId","val"
16,"FATMAN","fear",0
16,"FATMAN","joy",0
16,"FATMAN","sadness",0
16,"FATMAN","tentative",0
16,"GIFFORD","analytical",0
16,"GIFFORD","anger",0
16,"GIFFORD","confident",0
16,"GIFFORD","fear",0
16,"GIFFORD","joy",0
16,"GIFFORD","sadness",0
16,"GIFFORD","tentative",0
16,"JOGGER","analytical",0
16,"JOGGER","anger",0
16,"JOGGER","confident",0
16,"JOGGER","fear",0
16,"JOGGER","joy",0
16,"JOGGER","sadness",0
16,"JOGGER","tentative",0
16,"LEADER","analytical",0
16,"LEADER","anger",0
16,"LEADER","confident",0
16,"LEADER","fear",0
16,"LEADER","joy",0
16,"LEADER","sadness",0
16,"LEADER","tentative",0
16,"LEON","analytical",0
16,"LEON","anger",0
16,"LEON","confident",0
16,"LEON","fear",0
16,"LEON","joy",0
16,"LEON","sadness",0
16,"LEON","tentative",0
16,"MALKY","analytical",0
16,"MALKY","anger",0
16,"MALKY","confident",0
16,"MALKY","fear",0
16,"MALKY","joy",0
16,"MALKY","sadness",0
16,"MALKY","tentative",0
16,"MATHILDA","analytical",0
16,"MATHILDA","anger",0
16,"MATHILDA","confident",0
16,"MATHILDA","fear",0
16,"MATHILDA","joy",0
16,"MATHILDA","sadness",0
16,"MATHILDA","tentative",0
16,"MEDIC","analytical",0
16,"MEDIC","anger",0
16,"MEDIC","confident",0
16,"MEDIC","fear",0
16,"MEDIC","joy",0
16,"MEDIC","sadness",0
16,"MEDIC","tentative",0
16,"MORIZIO","analytical",0
16,"MORIZIO","anger",0
16,"MORIZIO","confident",0
16,"MORIZIO","fear",0
16,"MORIZIO","joy",0
16,"MORIZIO","sadness",0
16,"MORIZIO","tentative",0
16,"MOTHER","analytical",0
16,"MOTHER","anger",0
16,"MOTHER","confident",0
16,"MOTHER","fear",0
16,"MOTHER","joy",0
16,"MOTHER","sadness",0
16,"MOTHER","tentative",0
16,"PIGGY","analytical",0
16,"PIGGY","anger",0
16,"PIGGY","confident",0
16,"PIGGY","fear",0
16,"PIGGY","joy",0
16,"PIGGY","sadness",0
16,"PIGGY","tentative",0
16,"SCENE","analytical",0
16,"SCENE","anger",0
16,"SCENE","confident",0
16,"SCENE","fear",0
16,"SCENE","joy",0
16,"SCENE","sadness",0
16,"SCENE","tentative",0
16,"SISTER","analytical",0
16,"SISTER","anger",0
16,"SISTER","confident",0
16,"SISTER","fear",0
16,"SISTER","joy",0
16,"SISTER","sadness",0
16,"SISTER","tentative",0
16,"STANSFIELD","analytical",0
16,"STANSFIELD","anger",0
16,"STANSFIELD","confident",0
16,"STANSFIELD","fear",0
16,"STANSFIELD","joy",0
16,"STANSFIELD","sadness",0
16,"STANSFIELD","tentative",0
16,"TONY","analytical",0
16,"TONY","anger",0
16,"TONY","confident",0
16,"TONY","fear",0
16,"TONY","joy",0
16,"TONY","sadness",0
16,"TONY","tentative",0
16,"VOICE","analytical",0
16,"VOICE","anger",0
16,"VOICE","confident",0
16,"VOICE","fear",0
16,"VOICE","joy",0
16,"VOICE","sadness",0
16,"VOICE","tentative",0
17,"BLOND","analytical",0
17,"BLOND","anger",0
17,"BLOND","confident",0
17,"BLOND","fear",0
17,"BLOND","joy",0
17,"BLOND","sadness",0
17,"BLOND","tentative",0
17,"BODYGUARD","analytical",0
17,"BODYGUARD","anger",0
17,"BODYGUARD","confident",0
17,"BODYGUARD","fear",0
17,"BODYGUARD","joy",0
17,"BODYGUARD","sadness",0
17,"BODYGUARD","tentative",0
17,"BURT","analytical",0
17,"BURT","anger",0
17,"BURT","confident",0
17,"BURT","fear",0
17,"BURT","joy",0
17,"BURT","sadness",0
17,"BURT","tentative",0
17,"CHIEF","analytical",0
17,"CHIEF","anger",0
17,"CHIEF","confident",0
17,"CHIEF","fear",0
17,"CHIEF","joy",0
17,"CHIEF","sadness",0
17,"CHIEF","tentative",0
17,"COP","analytical",0
17,"COP","anger",0
17,"COP","confident",0
17,"COP","fear",0
17,"COP","joy",0
17,"COP","sadness",0
17,"COP","tentative",0
17,"DRIVER","analytical",0
17,"DRIVER","anger",0
17,"DRIVER","confident",0
17,"DRIVER","fear",0
17,"DRIVER","joy",0
17,"DRIVER","sadness",0
17,"DRIVER","tentative",0
17,"FATHER","analytical",0
17,"FATHER","anger",0
17,"FATHER","confident",0
17,"FATHER","fear",0
17,"FATHER","joy",0
17,"FATHER","sadness",0
17,"FATHER","tentative",0
17,"FATMAN","analytical",0
17,"FATMAN","anger",0
17,"FATMAN","confident",0
17,"FATMAN","fear",0
17,"FATMAN","joy",0
17,"FATMAN","sadness",0
17,"FATMAN","tentative",0
17,"GIFFORD","analytical",0
17,"GIFFORD","anger",0
17,"GIFFORD","confident",0
17,"GIFFORD","fear",0
17,"GIFFORD","joy",0
17,"GIFFORD","sadness",0
17,"GIFFORD","tentative",0
17,"JOGGER","analytical",0
17,"JOGGER","anger",0
17,"JOGGER","confident",0
17,"JOGGER","fear",0
17,"JOGGER","joy",0
17,"JOGGER","sadness",0
17,"JOGGER","tentative",0
17,"LEADER","analytical",0
17,"LEADER","anger",0
17,"LEADER","confident",0
17,"LEADER","fear",0
17,"LEADER","joy",0
17,"LEADER","sadness",0
17,"LEADER","tentative",0
17,"LEON","analytical",0
17,"LEON","anger",0
17,"LEON","confident",0
17,"LEON","fear",0
17,"LEON","joy",0
17,"LEON","sadness",0
17,"LEON","tentative",0
17,"MALKY","analytical",0
17,"MALKY","anger",0
17,"MALKY","confident",0
17,"MALKY","fear",0
17,"MALKY","joy",0
17,"MALKY","sadness",0
17,"MALKY","tentative",0
17,"MATHILDA","analytical",0
17,"MATHILDA","anger",0
17,"MATHILDA","confident",0
17,"MATHILDA","fear",0
17,"MATHILDA","joy",0
17,"MATHILDA","sadness",0
17,"MATHILDA","tentative",0
17,"MEDIC","analytical",0
17,"MEDIC","anger",0
17,"MEDIC","confident",0
17,"MEDIC","fear",0
17,"MEDIC","joy",0
17,"MEDIC","sadness",0
17,"MEDIC","tentative",0
17,"MORIZIO","analytical",0
17,"MORIZIO","anger",0
17,"MORIZIO","confident",0
17,"MORIZIO","fear",0
17,"MORIZIO","joy",0
17,"MORIZIO","sadness",0
17,"MORIZIO","tentative",0
17,"MOTHER","analytical",0
17,"MOTHER","anger",0
17,"MOTHER","confident",0
17,"MOTHER","fear",0
17,"MOTHER","joy",0
17,"MOTHER","sadness",0
17,"MOTHER","tentative",0
17,"PIGGY","analytical",0
17,"PIGGY","anger",0
17,"PIGGY","confident",0
17,"PIGGY","fear",0
17,"PIGGY","joy",0
17,"PIGGY","sadness",0
17,"PIGGY","tentative",0
17,"SCENE","analytical",0
17,"SCENE","anger",1.169418
17,"SCENE","confident",0
17,"SCENE","fear",0
17,"SCENE","joy",0
17,"SCENE","sadness",1.803569
17,"SCENE","tentative",2.66491
17,"SISTER","analytical",0
17,"SISTER","anger",0
17,"SISTER","confident",0
17,"SISTER","fear",0
17,"SISTER","joy",0
17,"SISTER","sadness",0
17,"SISTER","tentative",0
17,"STANSFIELD","analytical",0
17,"STANSFIELD","anger",0
17,"STANSFIELD","confident",0
17,"STANSFIELD","fear",0
17,"STANSFIELD","joy",0
17,"STANSFIELD","sadness",0
17,"STANSFIELD","tentative",0
17,"TONY","analytical",0
17,"TONY","anger",0
17,"TONY","confident",0
17,"TONY","fear",0
17,"TONY","joy",0
17,"TONY","sadness",0
17,"TONY","tentative",0
17,"VOICE","analytical",0
17,"VOICE","anger",0
17,"VOICE","confident",0
17,"VOICE","fear",0
17,"VOICE","joy",0
17,"VOICE","sadness",0
17,"VOICE","tentative",0
18,"BLOND","analytical",0
18,"BLOND","anger",0
18,"BLOND","confident",0
18,"BLOND","fear",0
18,"BLOND","joy",0
18,"BLOND","sadness",0
18,"BLOND","tentative",0
18,"BODYGUARD","analytical",0
18,"BODYGUARD","anger",0
18,"BODYGUARD","confident",0
18,"BODYGUARD","fear",0
18,"BODYGUARD","joy",0
18,"BODYGUARD","sadness",0
18,"BODYGUARD","tentative",0
18,"BURT","analytical",0
18,"BURT","anger",0
18,"BURT","confident",0
18,"BURT","fear",0
18,"BURT","joy",0
18,"BURT","sadness",0
18,"BURT","tentative",0
18,"CHIEF","analytical",0
18,"CHIEF","anger",0
18,"CHIEF","confident",0
18,"CHIEF","fear",0
18,"CHIEF","joy",0
18,"CHIEF","sadness",0
18,"CHIEF","tentative",0
18,"COP","analytical",0
18,"COP","anger",0
18,"COP","confident",0
18,"COP","fear",0
18,"COP","joy",0
18,"COP","sadness",0
18,"COP","tentative",0
18,"DRIVER","analytical",0
18,"DRIVER","anger",0
18,"DRIVER","confident",0
18,"DRIVER","fear",0
18,"DRIVER","joy",0
18,"DRIVER","sadness",0
18,"DRIVER","tentative",0
18,"FATHER","analytical",0
18,"FATHER","anger",0
18,"FATHER","confident",0
18,"FATHER","fear",0
18,"FATHER","joy",0
18,"FATHER","sadness",0
18,"FATHER","tentative",0
18,"FATMAN","analytical",0
18,"FATMAN","anger",0
18,"FATMAN","confident",0
18,"FATMAN","fear",0
18,"FATMAN","joy",0
18,"FATMAN","sadness",0
18,"FATMAN","tentative",0
18,"GIFFORD","analytical",0
18,"GIFFORD","anger",0
18,"GIFFORD","confident",0
18,"GIFFORD","fear",0
18,"GIFFORD","joy",0
18,"GIFFORD","sadness",0
18,"GIFFORD","tentative",0
18,"JOGGER","analytical",0
18,"JOGGER","anger",0
18,"JOGGER","confident",0
18,"JOGGER","fear",0
18,"JOGGER","joy",0
18,"JOGGER","sadness",0
18,"JOGGER","tentative",0
18,"LEADER","analytical",0
18,"LEADER","anger",0
18,"LEADER","confident",0
18,"LEADER","fear",0
18,"LEADER","joy",0
18,"LEADER","sadness",0
18,"LEADER","tentative",0
18,"LEON","analytical",0
18,"LEON","anger",0
18,"LEON","confident",0
18,"LEON","fear",0
18,"LEON","joy",0
18,"LEON","sadness",0
18,"LEON","tentative",0
18,"MALKY","analytical",0
18,"MALKY","anger",0
18,"MALKY","confident",0
18,"MALKY","fear",0
18,"MALKY","joy",0
18,"MALKY","sadness",0
18,"MALKY","tentative",0
18,"MATHILDA","analytical",0
18,"MATHILDA","anger",0
18,"MATHILDA","confident",0
18,"MATHILDA","fear",0
18,"MATHILDA","joy",0
18,"MATHILDA","sadness",0
18,"MATHILDA","tentative",0
18,"MEDIC","analytical",0
18,"MEDIC","anger",0
18,"MEDIC","confident",0
18,"MEDIC","fear",0
18,"MEDIC","joy",0
18,"MEDIC","sadness",0
18,"MEDIC","tentative",0
18,"MORIZIO","analytical",0
18,"MORIZIO","anger",0
18,"MORIZIO","confident",0
18,"MORIZIO","fear",0
18,"MORIZIO","joy",0
18,"MORIZIO","sadness",0
18,"MORIZIO","tentative",0
18,"MOTHER","analytical",0
18,"MOTHER","anger",0
18,"MOTHER","confident",0
18,"MOTHER","fear",0
18,"MOTHER","joy",0
18,"MOTHER","sadness",0
18,"MOTHER","tentative",0
18,"PIGGY","analytical",0
18,"PIGGY","anger",0
18,"PIGGY","confident",0
18,"PIGGY","fear",0
18,"PIGGY","joy",0
18,"PIGGY","sadness",0
18,"PIGGY","tentative",0
18,"SCENE","analytical",0
18,"SCENE","anger",0
18,"SCENE","confident",0
18,"SCENE","fear",0
18,"SCENE","joy",0
18,"SCENE","sadness",0
18,"SCENE","tentative",0
18,"SISTER","analytical",0
18,"SISTER","anger",0
18,"SISTER","confident",0
18,"SISTER","fear",0
18,"SISTER","joy",0
18,"SISTER","sadness",0
18,"SISTER","tentative",0
18,"STANSFIELD","analytical",0
18,"STANSFIELD","anger",0
18,"STANSFIELD","confident",0
18,"STANSFIELD","fear",0
18,"STANSFIELD","joy",0
18,"STANSFIELD","sadness",0
18,"STANSFIELD","tentative",0
18,"TONY","analytical",0
18,"TONY","anger",0
18,"TONY","confident",0
18,"TONY","fear",0
18,"TONY","joy",0
18,"TONY","sadness",0
18,"TONY","tentative",0
18,"VOICE","analytical",0
18,"VOICE","anger",0
18,"VOICE","confident",0
18,"VOICE","fear",0
18,"VOICE","joy",0
18,"VOICE","sadness",0
18,"VOICE","tentative",0
19,"BLOND","analytical",0
19,"BLOND","anger",0
19,"BLOND","confident",0
19,"BLOND","fear",0
19,"BLOND","joy",0
19,"BLOND","sadness",0
19,"BLOND","tentative",0
19,"BODYGUARD","analytical",0
19,"BODYGUARD","anger",0
19,"BODYGUARD","confident",0
19,"BODYGUARD","fear",0
19,"BODYGUARD","joy",0
19,"BODYGUARD","sadness",0
19,"BODYGUARD","tentative",0
19,"BURT","analytical",0
19,"BURT","anger",0
19,"BURT","confident",0
19,"BURT","fear",0
19,"BURT","joy",0
19,"BURT","sadness",0
19,"BURT","tentative",0
19,"CHIEF","analytical",0
19,"CHIEF","anger",0
19,"CHIEF","confident",0
19,"CHIEF","fear",0
19,"CHIEF","joy",0
19,"CHIEF","sadness",0
19,"CHIEF","tentative",0
19,"COP","analytical",0
19,"COP","anger",0
19,"COP","confident",0
19,"COP","fear",0
19,"COP","joy",0
19,"COP","sadness",0
19,"COP","tentative",0
19,"DRIVER","analytical",0
19,"DRIVER","anger",0
19,"DRIVER","confident",0
19,"DRIVER","fear",0
19,"DRIVER","joy",0
19,"DRIVER","sadness",0
19,"DRIVER","tentative",0
19,"FATHER","analytical",0
19,"FATHER","anger",0
19,"FATHER","confident",0
19,"FATHER","fear",0
19,"FATHER","joy",0
19,"FATHER","sadness",0
19,"FATHER","tentative",0
19,"FATMAN","analytical",0
19,"FATMAN","anger",0
19,"FATMAN","confident",0
19,"FATMAN","fear",0
19,"FATMAN","joy",0
19,"FATMAN","sadness",0
19,"FATMAN","tentative",0
19,"GIFFORD","analytical",0
19,"GIFFORD","anger",0
19,"GIFFORD","confident",0
19,"GIFFORD","fear",0
19,"GIFFORD","joy",0
19,"GIFFORD","sadness",0
19,"GIFFORD","tentative",0
19,"JOGGER","analytical",0
19,"JOGGER","anger",0
19,"JOGGER","confident",0
19,"JOGGER","fear",0
19,"JOGGER","joy",0
19,"JOGGER","sadness",0
19,"JOGGER","tentative",0
19,"LEADER","analytical",0
19,"LEADER","anger",0
19,"LEADER","confident",0
19,"LEADER","fear",0
19,"LEADER","joy",0
19,"LEADER","sadness",0
19,"LEADER","tentative",0
19,"LEON","analytical",0
19,"LEON","anger",0
19,"LEON","confident",0
19,"LEON","fear",0
19,"LEON","joy",0
19,"LEON","sadness",0
19,"LEON","tentative",0
19,"MALKY","analytical",0
19,"MALKY","anger",0.648332
19,"MALKY","confident",0.961633
19,"MALKY","fear",0
19,"MALKY","joy",0
19,"MALKY","sadness",1.178444
19,"MALKY","tentative",0.946222
19,"MATHILDA","analytical",0
19,"MATHILDA","anger",0
19,"MATHILDA","confident",0
19,"MATHILDA","fear",0
19,"MATHILDA","joy",0
19,"MATHILDA","sadness",0
19,"MATHILDA","tentative",0
19,"MEDIC","analytical",0
19,"MEDIC","anger",0
19,"MEDIC","confident",0
19,"MEDIC","fear",0
19,"MEDIC","joy",0
19,"MEDIC","sadness",0
19,"MEDIC","tentative",0
19,"MORIZIO","analytical",0
19,"MORIZIO","anger",0
19,"MORIZIO","confident",0
19,"MORIZIO","fear",0
19,"MORIZIO","joy",0
19,"MORIZIO","sadness",0
19,"MORIZIO","tentative",0
19,"MOTHER","analytical",0
19,"MOTHER","anger",0
19,"MOTHER","confident",0
19,"MOTHER","fear",0
19,"MOTHER","joy",0
19,"MOTHER","sadness",0
19,"MOTHER","tentative",0
19,"PIGGY","analytical",0
19,"PIGGY","anger",0
19,"PIGGY","confident",0
19,"PIGGY","fear",0
19,"PIGGY","joy",0
19,"PIGGY","sadness",0
19,"PIGGY","tentative",0
19,"SCENE","analytical",0
19,"SCENE","anger",0
19,"SCENE","confident",0
19,"SCENE","fear",0
19,"SCENE","joy",0
19,"SCENE","sadness",0
19,"SCENE","tentative",0
19,"SISTER","analytical",0
19,"SISTER","anger",0
19,"SISTER","confident",0
19,"SISTER","fear",0
19,"SISTER","joy",0
19,"SISTER","sadness",0
19,"SISTER","tentative",0
19,"STANSFIELD","analytical",0
19,"STANSFIELD","anger",0
19,"STANSFIELD","confident",0
19,"STANSFIELD","fear",0
19,"STANSFIELD","joy",0
19,"STANSFIELD","sadness",0
19,"STANSFIELD","tentative",0
19,"TONY","analytical",0
19,"TONY","anger",0
19,"TONY","confident",0
19,"TONY","fear",0
19,"TONY","joy",0
19,"TONY","sadness",0
19,"TONY","tentative",0
19,"VOICE","analytical",0
19,"VOICE","anger",0
19,"VOICE","confident",0
19,"VOICE","fear",0
19,"VOICE","joy",0
19,"VOICE","sadness",0
19,"VOICE","tentative",0
20,"BLOND","analytical",0
20,"BLOND","anger",0
20,"BLOND","confident",0
20,"BLOND","fear",0
20,"BLOND","joy",0
20,"BLOND","sadness",0
20,"BLOND","tentative",0
20,"BODYGUARD","analytical",0
20,"BODYGUARD","anger",0
20,"BODYGUARD","confident",0
20,"BODYGUARD","fear",0
20,"BODYGUARD","joy",0
20,"BODYGUARD","sadness",0
20,"BODYGUARD","tentative",0
20,"BURT","analytical",0
20,"BURT","anger",0
20,"BURT","confident",0
20,"BURT","fear",0
20,"BURT","joy",0
20,"BURT","sadness",0
20,"BURT","tentative",0
20,"CHIEF","analytical",0
20,"CHIEF","anger",0
20,"CHIEF","confident",0
20,"CHIEF","fear",0
20,"CHIEF","joy",0
20,"CHIEF","sadness",0
20,"CHIEF","tentative",0
20,"COP","analytical",0
20,"COP","anger",0
20,"COP","confident",0
20,"COP","fear",0
20,"COP","joy",0
20,"COP","sadness",0
20,"COP","tentative",0
20,"DRIVER","analytical",0
20,"DRIVER","anger",0
20,"DRIVER","confident",0
20,"DRIVER","fear",0
20,"DRIVER","joy",0
20,"DRIVER","sadness",0
20,"DRIVER","tentative",0
20,"FATHER","analytical",0
20,"FATHER","anger",0
20,"FATHER","confident",0
20,"FATHER","fear",0
20,"FATHER","joy",0
20,"FATHER","sadness",0
20,"FATHER","tentative",0
20,"FATMAN","analytical",0
20,"FATMAN","anger",0
20,"FATMAN","confident",0
20,"FATMAN","fear",0
20,"FATMAN","joy",0
20,"FATMAN","sadness",0
20,"FATMAN","tentative",0
20,"GIFFORD","analytical",0
20,"GIFFORD","anger",0
20,"GIFFORD","confident",0
20,"GIFFORD","fear",0
20,"GIFFORD","joy",0
20,"GIFFORD","sadness",1.410656
20,"GIFFORD","tentative",0
20,"JOGGER","analytical",0
20,"JOGGER","anger",0
20,"JOGGER","confident",0
20,"JOGGER","fear",0
20,"JOGGER","joy",0
20,"JOGGER","sadness",0
20,"JOGGER","tentative",0
20,"LEADER","analytical",0
20,"LEADER","anger",0
20,"LEADER","confident",0
20,"LEADER","fear",0
20,"LEADER","joy",0
20,"LEADER","sadness",0
20,"LEADER","tentative",0
20,"LEON","analytical",0
20,"LEON","anger",0
20,"LEON","confident",0
20,"LEON","fear",0
20,"LEON","joy",0
20,"LEON","sadness",0
20,"LEON","tentative",0
20,"MALKY","analytical",0
20,"MALKY","anger",0
20,"MALKY","confident",0
20,"MALKY","fear",0
20,"MALKY","joy",0
20,"MALKY","sadness",0
20,"MALKY","tentative",0
20,"MATHILDA","analytical",0
20,"MATHILDA","anger",0
20,"MATHILDA","confident",0
20,"MATHILDA","fear",0
20,"MATHILDA","joy",0
20,"MATHILDA","sadness",0
20,"MATHILDA","tentative",0
20,"MEDIC","analytical",0
20,"MEDIC","anger",0
20,"MEDIC","confident",0
20,"MEDIC","fear",0
20,"MEDIC","joy",0
20,"MEDIC","sadness",0
20,"MEDIC","tentative",0
20,"MORIZIO","analytical",0
20,"MORIZIO","anger",0
20,"MORIZIO","confident",0
20,"MORIZIO","fear",0
20,"MORIZIO","joy",0
20,"MORIZIO","sadness",0
20,"MORIZIO","tentative",0
20,"MOTHER","analytical",0
20,"MOTHER","anger",0
20,"MOTHER","confident",0
20,"MOTHER","fear",0
20,"MOTHER","joy",0
20,"MOTHER","sadness",0
20,"MOTHER","tentative",0
20,"PIGGY","analytical",0
20,"PIGGY","anger",0
20,"PIGGY","confident",0
20,"PIGGY","fear",0
20,"PIGGY","joy",0
20,"PIGGY","sadness",0
20,"PIGGY","tentative",0
20,"SCENE","analytical",0
20,"SCENE","anger",0
20,"SCENE","confident",0
20,"SCENE","fear",0
20,"SCENE","joy",0
20,"SCENE","sadness",0
20,"SCENE","tentative",0
20,"SISTER","analytical",0
20,"SISTER","anger",0
20,"SISTER","confident",0
20,"SISTER","fear",0
20,"SISTER","joy",0
20,"SISTER","sadness",0
20,"SISTER","tentative",0
20,"STANSFIELD","analytical",2.684929
20,"STANSFIELD","anger",0
20,"STANSFIELD","confident",0
20,"STANSFIELD","fear",0
20,"STANSFIELD","joy",0
20,"STANSFIELD","sadness",0
20,"STANSFIELD","tentative",1.994915
20,"TONY","analytical",0
20,"TONY","anger",0
20,"TONY","confident",0
20,"TONY","fear",0
20,"TONY","joy",0
20,"TONY","sadness",0
20,"TONY","tentative",0
20,"VOICE","analytical",0
20,"VOICE","anger",0
20,"VOICE","confident",0
20,"VOICE","fear",0
20,"VOICE","joy",0
20,"VOICE","sadness",0
20,"VOICE","tentative",0
21,"BLOND","analytical",0
21,"BLOND","anger",0
21,"BLOND","confident",0
21,"BLOND","fear",0
21,"BLOND","joy",0
21,"BLOND","sadness",0
21,"BLOND","tentative",0
21,"BODYGUARD","analytical",0
21,"BODYGUARD","anger",0
21,"BODYGUARD","confident",0
21,"BODYGUARD","fear",0
21,"BODYGUARD","joy",0
21,"BODYGUARD","sadness",0
21,"BODYGUARD","tentative",0
21,"BURT","analytical",0
21,"BURT","anger",0
21,"BURT","confident",0
21,"BURT","fear",0
21,"BURT","joy",0
21,"BURT","sadness",0
21,"BURT","tentative",0
21,"CHIEF","analytical",0
21,"CHIEF","anger",0
21,"CHIEF","confident",0
21,"CHIEF","fear",0
21,"CHIEF","joy",0
21,"CHIEF","sadness",0
21,"CHIEF","tentative",0
21,"COP","analytical",0
21,"COP","anger",0
21,"COP","confident",0
21,"COP","fear",0
21,"COP","joy",0
21,"COP","sadness",0
21,"COP","tentative",0
21,"DRIVER","analytical",0
21,"DRIVER","anger",0
21,"DRIVER","confident",0
21,"DRIVER","fear",0
21,"DRIVER","joy",0
21,"DRIVER","sadness",0
21,"DRIVER","tentative",0
21,"FATHER","analytical",0
21,"FATHER","anger",0
21,"FATHER","confident",0
21,"FATHER","fear",0
21,"FATHER","joy",0
21,"FATHER","sadness",0
21,"FATHER","tentative",0
21,"FATMAN","analytical",0
21,"FATMAN","anger",0
21,"FATMAN","confident",0
21,"FATMAN","fear",0
21,"FATMAN","joy",0
21,"FATMAN","sadness",0
21,"FATMAN","tentative",0
21,"GIFFORD","analytical",0
21,"GIFFORD","anger",0
21,"GIFFORD","confident",0
21,"GIFFORD","fear",0
21,"GIFFORD","joy",0
21,"GIFFORD","sadness",0
21,"GIFFORD","tentative",0
21,"JOGGER","analytical",0
21,"JOGGER","anger",0
21,"JOGGER","confident",0
21,"JOGGER","fear",0
21,"JOGGER","joy",0
21,"JOGGER","sadness",0
21,"JOGGER","tentative",0
21,"LEADER","analytical",0
21,"LEADER","anger",0
21,"LEADER","confident",0
21,"LEADER","fear",0
21,"LEADER","joy",0
21,"LEADER","sadness",0
21,"LEADER","tentative",0
21,"LEON","analytical",0
21,"LEON","anger",0
21,"LEON","confident",0
21,"LEON","fear",0
21,"LEON","joy",0
21,"LEON","sadness",0
21,"LEON","tentative",0
21,"MALKY","analytical",0
21,"MALKY","anger",0
21,"MALKY","confident",0
21,"MALKY","fear",0
21,"MALKY","joy",0
21,"MALKY","sadness",0
21,"MALKY","tentative",0
21,"MATHILDA","analytical",0
21,"MATHILDA","anger",0
21,"MATHILDA","confident",0
21,"MATHILDA","fear",0
21,"MATHILDA","joy",0
21,"MATHILDA","sadness",0
21,"MATHILDA","tentative",0
21,"MEDIC","analytical",0
21,"MEDIC","anger",0
21,"MEDIC","confident",0
21,"MEDIC","fear",0
21,"MEDIC","joy",0
21,"MEDIC","sadness",0
21,"MEDIC","tentative",0
21,"MORIZIO","analytical",0
21,"MORIZIO","anger",0
21,"MORIZIO","confident",0
21,"MORIZIO","fear",0
21,"MORIZIO","joy",0
21,"MORIZIO","sadness",0
21,"MORIZIO","tentative",0
21,"MOTHER","analytical",0
21,"MOTHER","anger",0
21,"MOTHER","confident",0
21,"MOTHER","fear",0
21,"MOTHER","joy",0
21,"MOTHER","sadness",0
21,"MOTHER","tentative",0
21,"PIGGY","analytical",0
21,"PIGGY","anger",0
21,"PIGGY","confident",0
21,"PIGGY","fear",0
21,"PIGGY","joy",0
21,"PIGGY","sadness",0
21,"PIGGY","tentative",0
21,"SCENE","analytical",0.73677
21,"SCENE","anger",0
21,"SCENE","confident",0
21,"SCENE","fear",0
21,"SCENE","joy",0
21,"SCENE","sadness",1.805868
21,"SCENE","tentative",0
21,"SISTER","analytical",0
21,"SISTER","anger",0
21,"SISTER","confident",0
21,"SISTER","fear",0
21,"SISTER","joy",0
21,"SISTER","sadness",0
21,"SISTER","tentative",0
21,"STANSFIELD","analytical",0
21,"STANSFIELD","anger",0
21,"STANSFIELD","confident",0
21,"STANSFIELD","fear",0
21,"STANSFIELD","joy",0
21,"STANSFIELD","sadness",0
21,"STANSFIELD","tentative",0
21,"TONY","analytical",0
21,"TONY","anger",0
21,"TONY","confident",0
21,"TONY","fear",0
21,"TONY","joy",0
21,"TONY","sadness",0
21,"TONY","tentative",0
21,"VOICE","analytical",0
21,"VOICE","anger",0
21,"VOICE","confident",0
21,"VOICE","fear",0
21,"VOICE","joy",0
21,"VOICE","sadness",0
21,"VOICE","tentative",0
22,"BLOND","analytical",0
22,"BLOND","anger",0
22,"BLOND","confident",0
22,"BLOND","fear",0
22,"BLOND","joy",0
22,"BLOND","sadness",0
22,"BLOND","tentative",0
22,"BODYGUARD","analytical",0
22,"BODYGUARD","anger",0
22,"BODYGUARD","confident",0
22,"BODYGUARD","fear",0
22,"BODYGUARD","joy",0
22,"BODYGUARD","sadness",0
22,"BODYGUARD","tentative",0
22,"BURT","analytical",0
22,"BURT","anger",0
22,"BURT","confident",0
22,"BURT","fear",0
22,"BURT","joy",0
22,"BURT","sadness",0
22,"BURT","tentative",0
22,"CHIEF","analytical",0
22,"CHIEF","anger",0
22,"CHIEF","confident",0
22,"CHIEF","fear",0
22,"CHIEF","joy",0
22,"CHIEF","sadness",0
22,"CHIEF","tentative",0
22,"COP","analytical",0
22,"COP","anger",0
22,"COP","confident",0
22,"COP","fear",0
22,"COP","joy",0
22,"COP","sadness",0
22,"COP","tentative",0
22,"DRIVER","analytical",0
22,"DRIVER","anger",0
22,"DRIVER","confident",0
22,"DRIVER","fear",0
22,"DRIVER","joy",0
22,"DRIVER","sadness",0
22,"DRIVER","tentative",0
22,"FATHER","analytical",0
22,"FATHER","anger",0
22,"FATHER","confident",0
22,"FATHER","fear",0
22,"FATHER","joy",0
22,"FATHER","sadness",0
22,"FATHER","tentative",0
22,"FATMAN","analytical",0
22,"FATMAN","anger",0
22,"FATMAN","confident",0
22,"FATMAN","fear",0
22,"FATMAN","joy",0
22,"FATMAN","sadness",0
22,"FATMAN","tentative",0
22,"GIFFORD","analytical",0
22,"GIFFORD","anger",0
22,"GIFFORD","confident",0
22,"GIFFORD","fear",0
22,"GIFFORD","joy",0
22,"GIFFORD","sadness",0
22,"GIFFORD","tentative",0
22,"JOGGER","analytical",0
22,"JOGGER","anger",0
22,"JOGGER","confident",0
22,"JOGGER","fear",0
22,"JOGGER","joy",0
22,"JOGGER","sadness",0
22,"JOGGER","tentative",0
22,"LEADER","analytical",0
22,"LEADER","anger",0
22,"LEADER","confident",0
22,"LEADER","fear",0
22,"LEADER","joy",0
22,"LEADER","sadness",0
22,"LEADER","tentative",0
22,"LEON","analytical",0
22,"LEON","anger",0
