Date,Hong Kong 8:30,Hong Kong 14:00,London 09:00,New York 9:30
2012-03-02,1085.0,1085.0,1085.0,1085.0
2012-03-01,1085.0,1085.0,1085.0,1085.0
2012-02-29,1085.0,1085.0,1085.0,1085.0
2012-02-28,1085.0,1085.0,1085.0,1085.0
2012-02-27,1085.0,1085.0,1085.0,1085.0
2012-02-24,1085.0,1085.0,1085.0,1085.0
2012-02-23,1085.0,1085.0,1085.0,1085.0
2012-02-22,1085.0,1085.0,1085.0,1085.0
2012-02-21,1085.0,1085.0,1085.0,1085.0
2012-02-20,1085.0,1085.0,1085.0,1085.0
2012-02-17,1085.0,1085.0,1085.0,1085.0
2012-02-16,1085.0,1085.0,1085.0,1085.0
2012-02-15,1085.0,1085.0,1085.0,1085.0
2012-02-14,1085.0,1085.0,1085.0,1085.0
2012-02-13,1085.0,1085.0,1085.0,1085.0
2012-02-10,1085.0,1085.0,1085.0,1085.0
2012-02-09,1085.0,1085.0,1085.0,1085.0
2012-02-08,1085.0,1085.0,1085.0,1085.0
2012-02-07,1085.0,1085.0,1085.0,1085.0
2012-02-06,1085.0,1085.0,1085.0,1085.0
2012-02-03,1085.0,1085.0,1085.0,1085.0
2012-02-02,1085.0,1085.0,1085.0,1085.0
2012-02-01,1085.0,1085.0,1085.0,1085.0
2012-01-31,1085.0,1085.0,1085.0,1085.0
2012-01-30,1085.0,1085.0,1085.0,1085.0
2012-01-27,1085.0,1085.0,1085.0,1085.0
2012-01-26,1085.0,1085.0,1085.0,1085.0
2012-01-25,,,1085.0,1085.0
2012-01-24,,,1085.0,1085.0
2012-01-23,,,1085.0,1085.0
2012-01-20,1085.0,1085.0,1085.0,1085.0
2012-01-19,1085.0,1085.0,1085.0,1085.0
2012-01-18,1085.0,1085.0,1085.0,1085.0
2012-01-17,1085.0,1085.0,1085.0,1085.0
2012-01-16,1085.0,1085.0,1085.0,1085.0
2012-01-13,1085.0,1085.0,1085.0,1085.0
2012-01-12,1085.0,1085.0,1085.0,1085.0
2012-01-11,1085.0,1085.0,1085.0,1085.0
2012-01-10,1085.0,1085.0,1085.0,1085.0
2012-01-09,1085.0,1085.0,1085.0,1085.0
2012-01-06,1085.0,1085.0,1085.0,1085.0
2012-01-05,1085.0,1085.0,1085.0,1085.0
2012-01-04,1085.0,1085.0,1085.0,1085.0
2012-01-03,1085.0,1085.0,1085.0,1085.0
2011-12-30,1085.0,1085.0,1085.0,1085.0
2011-12-29,1085.0,1085.0,1085.0,1085.0
2011-12-28,1085.0,1085.0,1085.0,1085.0
2011-12-27,,,,1085.0
2011-12-23,1085.0,1085.0,1085.0,1085.0
2011-12-22,1085.0,1085.0,1085.0,1085.0
2011-12-21,1085.0,1085.0,1085.0,1085.0
2011-12-20,1085.0,1085.0,1085.0,1085.0
2011-12-19,1085.0,1085.0,1085.0,1085.0
2011-12-16,1085.0,1085.0,1085.0,1085.0
2011-12-15,1085.0,1085.0,1085.0,1085.0
2011-12-14,1085.0,1085.0,1085.0,1085.0
2011-12-13,1085.0,1085.0,1085.0,1085.0
2011-12-12,1085.0,1085.0,1085.0,1085.0
2011-12-09,1085.0,1085.0,1085.0,1085.0
2011-12-08,1085.0,1085.0,1085.0,1085.0
2011-12-07,1085.0,1085.0,1085.0,1085.0
2011-12-06,1085.0,1085.0,1085.0,1085.0
2011-12-05,1085.0,1085.0,1085.0,1085.0
2011-12-02,1085.0,1085.0,1085.0,1085.0
2011-12-01,1085.0,1085.0,1085.0,1085.0
2011-11-30,1085.0,1085.0,1085.0,1085.0
2011-11-29,1085.0,1085.0,1085.0,1085.0
2011-11-28,1085.0,1085.0,1085.0,1085.0
2011-11-25,1085.0,1085.0,1085.0,1085.0
2011-11-24,1085.0,1085.0,1085.0,1085.0
2011-11-23,1085.0,1085.0,1085.0,1085.0
2011-11-22,1085.0,1085.0,1085.0,1085.0
2011-11-21,1085.0,1085.0,1085.0,1085.0
2011-11-18,1085.0,1085.0,1085.0,1085.0
2011-11-17,1085.0,1085.0,1085.0,1085.0
2011-11-16,1085.0,1085.0,1085.0,1085.0
2011-11-15,1085.0,1085.0,1085.0,1085.0
2011-11-14,1085.0,1085.0,1085.0,1085.0
2011-11-11,1085.0,1085.0,1085.0,1085.0
2011-11-10,1085.0,1085.0,1085.0,1085.0
2011-11-09,1085.0,1085.0,1085.0,1085.0
2011-11-08,1085.0,1085.0,1085.0,1085.0
2011-11-07,1085.0,1085.0,1085.0,1085.0
2011-11-04,1085.0,1085.0,1085.0,1085.0
2011-11-03,1085.0,1085.0,1085.0,1085.0
2011-11-02,1085.0,1085.0,1085.0,1085.0
2011-11-01,1085.0,1085.0,1085.0,1085.0
2011-10-31,1085.0,1085.0,1085.0,1085.0
2011-10-28,1085.0,1085.0,1085.0,1085.0
2011-10-27,1085.0,1085.0,1085.0,1085.0
2011-10-26,1085.0,1085.0,1085.0,1085.0
2011-10-25,1085.0,1085.0,1085.0,1085.0
2011-10-24,1085.0,1085.0,1085.0,1085.0
2011-10-21,1085.0,1085.0,1085.0,1085.0
2011-10-20,1085.0,1085.0,1085.0,1085.0
2011-10-19,1085.0,1085.0,1085.0,1085.0
2011-10-18,1085.0,1085.0,1085.0,1085.0
2011-10-17,1085.0,1085.0,1085.0,1085.0
2011-10-14,1085.0,1085.0,1085.0,1085.0
2011-10-13,1085.0,1085.0,1085.0,1085.0
2011-10-12,1085.0,1085.0,1085.0,1085.0
2011-10-11,1085.0,1085.0,1085.0,1085.0
2011-10-10,1085.0,1085.0,1085.0,1085.0
2011-10-07,1085.0,1085.0,1085.0,1085.0
2011-10-06,1085.0,1085.0,1085.0,1085.0
2011-10-05,,,1085.0,1085.0
2011-10-04,1085.0,1085.0,1085.0,1085.0
2011-10-03,1085.0,1085.0,1085.0,1085.0
2011-09-30,1085.0,1085.0,1085.0,1085.0
2011-09-29,,1085.0,1085.0,1085.0
2011-09-28,1085.0,1085.0,1085.0,1085.0
2011-09-27,1085.0,1085.0,1085.0,1085.0
2011-09-26,1085.0,1085.0,1085.0,1085.0
2011-09-23,1085.0,1085.0,1085.0,1085.0
2011-09-22,1085.0,1085.0,1085.0,1085.0
2011-09-21,1075.0,1075.0,1085.0,1085.0
2011-09-20,1075.0,1075.0,1075.0,1075.0
2011-09-19,1075.0,1075.0,1075.0,1075.0
2011-09-16,1065.0,1065.0,1075.0,1075.0
2011-09-15,1065.0,1065.0,1065.0,1065.0
2011-09-14,1065.0,1065.0,1065.0,1065.0
2011-09-13,,,1065.0,1065.0
2011-09-12,1065.0,1065.0,1065.0,1065.0
2011-09-09,1065.0,1065.0,1065.0,1065.0
2011-09-08,1065.0,1065.0,1065.0,1065.0
2011-09-07,1065.0,1065.0,1065.0,1065.0
2011-09-06,1065.0,1065.0,1065.0,1065.0
2011-09-05,1065.0,1065.0,1065.0,1065.0
2011-09-02,1065.0,1065.0,1065.0,1065.0
2011-09-01,1050.0,1050.0,1065.0,1065.0
2011-08-31,1050.0,1050.0,1050.0,1050.0
2011-08-30,1050.0,1050.0,1050.0,1050.0
2011-08-29,1050.0,1050.0,1050.0,1050.0
2011-08-26,1050.0,1050.0,1050.0,1050.0
2011-08-25,1050.0,1050.0,1050.0,1050.0
2011-08-24,1050.0,1050.0,1050.0,1050.0
2011-08-23,1050.0,1050.0,1050.0,1050.0
2011-08-22,1050.0,1050.0,1050.0,1050.0
2011-08-19,1050.0,1050.0,1050.0,1050.0
2011-08-18,1050.0,1050.0,1050.0,1050.0
2011-08-17,1050.0,1050.0,1050.0,1050.0
2011-08-16,1050.0,1050.0,1050.0,1050.0
2011-08-15,1050.0,1050.0,1050.0,1050.0
2011-08-12,1050.0,1050.0,1050.0,1050.0
2011-08-11,1050.0,1050.0,1050.0,1050.0
2011-08-10,1050.0,1050.0,1050.0,1050.0
2011-08-09,1050.0,1050.0,1050.0,1050.0
2011-08-08,1050.0,1050.0,1050.0,1050.0
2011-08-05,1050.0,1050.0,1050.0,1050.0
2011-08-04,1050.0,1050.0,1050.0,1050.0
2011-08-03,1050.0,1050.0,1050.0,1050.0
2011-08-02,1050.0,1050.0,1050.0,1050.0
2011-08-01,1050.0,1050.0,1050.0,1050.0
2011-07-29,1050.0,1050.0,1050.0,1050.0
2011-07-28,1050.0,1050.0,1050.0,1050.0
2011-07-27,1050.0,1050.0,1050.0,1050.0
2011-07-26,1050.0,1050.0,1050.0,1050.0
2011-07-25,1050.0,1050.0,1050.0,1050.0
2011-07-22,1050.0,1050.0,1050.0,1050.0
2011-07-21,1050.0,1050.0,1050.0,1050.0
2011-07-20,1050.0,1050.0,1050.0,1050.0
2011-07-19,1050.0,1050.0,1050.0,1050.0
2011-07-18,1050.0,1050.0,1050.0,1050.0
2011-07-15,1050.0,1050.0,1050.0,1050.0
2011-07-14,1050.0,1050.0,1050.0,1050.0
2011-07-13,1050.0,1050.0,1050.0,1050.0
2011-07-12,1050.0,1050.0,1050.0,1050.0
2011-07-11,1050.0,1050.0,1050.0,1050.0
2011-07-08,1050.0,1050.0,1050.0,1050.0
2011-07-07,1050.0,1050.0,1050.0,1050.0
2011-07-06,1050.0,1050.0,1050.0,1050.0
2011-07-05,1050.0,1050.0,1050.0,1050.0
2011-07-04,1050.0,1050.0,1050.0,1050.0
2011-07-01,,,1050.0,1050.0
2011-06-30,1050.0,1050.0,1050.0,1050.0
2011-06-29,1050.0,1050.0,1050.0,1050.0
2011-06-28,1050.0,1050.0,1050.0,1050.0
2011-06-27,1050.0,1050.0,1050.0,1050.0
2011-06-24,1050.0,1050.0,1050.0,1050.0
2011-06-23,1050.0,1050.0,1050.0,1050.0
2011-06-22,1050.0,1050.0,1050.0,1050.0
2011-06-21,1050.0,1050.0,1050.0,1050.0
2011-06-20,1050.0,1050.0,1050.0,1050.0
2011-06-17,1050.0,1050.0,1050.0,1050.0
2011-06-16,1050.0,1050.0,1050.0,1050.0
2011-06-15,1050.0,1050.0,1050.0,1050.0
2011-06-14,1050.0,1050.0,1050.0,1050.0
2011-06-13,1050.0,1050.0,1050.0,1050.0
2011-06-10,1050.0,1050.0,1050.0,1050.0
2011-06-09,1050.0,1050.0,1050.0,1050.0
2011-06-08,1050.0,1050.0,1050.0,1050.0
2011-06-07,1050.0,1050.0,1050.0,1050.0
2011-06-06,,,1050.0,1050.0
2011-06-03,1050.0,1050.0,1050.0,1050.0
2011-06-02,1050.0,1050.0,1050.0,1050.0
2011-06-01,1050.0,1050.0,1050.0,1050.0
2011-05-31,1050.0,1050.0,1050.0,1050.0
2011-05-30,1050.0,1050.0,1050.0,
2011-05-27,1050.0,1050.0,1050.0,1050.0
2011-05-26,1050.0,1050.0,1050.0,1050.0
2011-05-25,1050.0,1050.0,1050.0,1050.0
2011-05-24,1050.0,1050.0,1050.0,1050.0
2011-05-23,1050.0,1050.0,1050.0,1050.0
2011-05-20,1050.0,1050.0,1050.0,1050.0
2011-05-19,1050.0,1050.0,1050.0,1050.0
2011-05-18,1050.0,1050.0,1050.0,1050.0
2011-05-17,1050.0,1050.0,1050.0,1050.0
2011-05-16,1050.0,1050.0,1050.0,1050.0
2011-05-13,1050.0,1050.0,1050.0,1050.0
2011-05-12,1050.0,1050.0,1050.0,1050.0
2011-05-11,1050.0,1050.0,1050.0,1050.0
2011-05-10,,,1050.0,1050.0
2011-05-09,1050.0,1050.0,1050.0,1050.0
2011-05-06,1050.0,1050.0,1050.0,1050.0
2011-05-05,1050.0,1050.0,1050.0,1050.0
2011-05-04,1050.0,1050.0,1050.0,1050.0
2011-05-03,1050.0,1050.0,1050.0,1050.0
2011-05-02,,,,1050.0
2011-04-29,1050.0,1050.0,1050.0,1050.0
2011-04-28,1050.0,1050.0,1050.0,1050.0
2011-04-27,1050.0,1050.0,1050.0,1050.0
2011-04-26,1050.0,1050.0,1050.0,1050.0
2011-04-25,,,,1050.0
2011-04-21,1050.0,1050.0,1050.0,1050.0
2011-04-20,1050.0,1050.0,1050.0,1050.0
2011-04-19,1050.0,1050.0,1050.0,1050.0
2011-04-18,1050.0,1050.0,1050.0,1050.0
2011-04-15,1050.0,1050.0,1050.0,1050.0
2011-04-14,1050.0,1050.0,1050.0,1050.0
2011-04-13,1050.0,1050.0,1050.0,1050.0
2011-04-12,1050.0,1050.0,1050.0,1050.0
2011-04-11,1050.0,1050.0,1050.0,1050.0
2011-04-08,1050.0,1050.0,1050.0,1050.0
2011-04-07,1050.0,1050.0,1050.0,1050.0
2011-04-06,1050.0,1050.0,1050.0,1050.0
2011-04-05,,,1050.0,1050.0
2011-04-04,1050.0,1050.0,1050.0,1050.0
2011-04-01,1050.0,1050.0,1050.0,1050.0
2011-03-31,1050.0,1050.0,1050.0,1050.0
2011-03-30,1050.0,1050.0,1050.0,1050.0
2011-03-29,1050.0,1050.0,1050.0,1050.0
2011-03-28,1050.0,1050.0,1050.0,1050.0
2011-03-25,1050.0,1050.0,1050.0,1050.0
2011-03-24,1050.0,1050.0,1050.0,1050.0
2011-03-23,1050.0,1050.0,1050.0,1050.0
2011-03-22,1050.0,1050.0,1050.0,1050.0
2011-03-21,1050.0,1050.0,1050.0,1050.0
2011-03-18,1050.0,1050.0,1050.0,1050.0
2011-03-17,1075.0,1075.0,1075.0,1050.0
2011-03-16,1075.0,1075.0,1075.0,1075.0
2011-03-15,1075.0,1075.0,1075.0,1075.0
2011-03-14,1075.0,1075.0,1075.0,1075.0
2011-03-11,1075.0,1075.0,1075.0,1075.0
2011-03-10,1075.0,1075.0,1075.0,1075.0
2011-03-09,1075.0,1075.0,1075.0,1075.0
2011-03-08,1075.0,1075.0,1075.0,1075.0
2011-03-07,1075.0,1075.0,1075.0,1075.0
2011-03-04,1075.0,1075.0,1075.0,1075.0
2011-03-03,1075.0,1075.0,1075.0,1075.0
2011-03-02,1075.0,1075.0,1075.0,1075.0
2011-03-01,1075.0,1075.0,1075.0,1075.0
2011-02-28,1075.0,1075.0,1075.0,1075.0
2011-02-25,1075.0,1075.0,1075.0,1075.0
2011-02-24,1075.0,1075.0,1075.0,1075.0
2011-02-23,1075.0,1075.0,1075.0,1075.0
2011-02-22,1075.0,1075.0,1075.0,1075.0
2011-02-21,1050.0,1050.0,1050.0,1075.0
2011-02-18,1025.0,1025.0,1025.0,1050.0
2011-02-17,985.0,985.0,1025.0,1025.0
2011-02-16,940.0,940.0,940.0,985.0
2011-02-15,920.0,920.0,940.0,940.0
2011-02-14,900.0,900.0,900.0,920.0
2011-02-11,900.0,900.0,900.0,900.0
2011-02-10,890.0,890.0,890.0,900.0
2011-02-09,890.0,890.0,890.0,890.0
2011-02-08,875.0,875.0,875.0,890.0
2011-02-07,875.0,875.0,875.0,875.0
2011-02-04,,,875.0,875.0
2011-02-03,,,865.0,875.0
2011-02-02,865.0,865.0,865.0,865.0
2011-02-01,865.0,865.0,865.0,865.0
2011-01-31,865.0,865.0,865.0,865.0
2011-01-28,850.0,850.0,850.0,865.0
2011-01-27,850.0,850.0,850.0,850.0
2011-01-26,850.0,850.0,850.0,850.0
2011-01-25,835.0,835.0,835.0,850.0
2011-01-24,825.0,825.0,825.0,835.0
2011-01-21,825.0,825.0,825.0,825.0
2011-01-20,810.0,810.0,810.0,825.0
2011-01-19,810.0,810.0,810.0,810.0
2011-01-18,810.0,810.0,810.0,810.0
2011-01-17,800.0,800.0,810.0,810.0
2011-01-14,800.0,800.0,800.0,800.0
2011-01-13,800.0,800.0,800.0,800.0
2011-01-12,800.0,800.0,800.0,800.0
2011-01-11,800.0,800.0,800.0,800.0
2011-01-10,800.0,800.0,800.0,800.0
2011-01-07,790.0,790.0,790.0,800.0
2011-01-06,790.0,790.0,790.0,790.0
2011-01-05,780.0,780.0,780.0,790.0
2011-01-04,780.0,780.0,780.0,780.0
2010-12-31,780.0,780.0,780.0,780.0
2010-12-30,780.0,780.0,780.0,780.0
2010-12-29,775.0,775.0,775.0,780.0
2010-12-28,775.0,775.0,775.0,775.0
2010-12-24,775.0,775.0,775.0,775.0
2010-12-23,775.0,775.0,775.0,775.0
2010-12-22,770.0,770.0,770.0,775.0
2010-12-21,770.0,770.0,770.0,770.0
2010-12-20,770.0,770.0,770.0,770.0
2010-12-17,770.0,770.0,770.0,770.0
2010-12-16,765.0,765.0,765.0,770.0
2010-12-15,765.0,765.0,765.0,765.0
2010-12-14,765.0,765.0,765.0,765.0
2010-12-13,765.0,765.0,765.0,765.0
2010-12-10,765.0,765.0,765.0,765.0
2010-12-09,765.0,765.0,765.0,765.0
2010-12-08,765.0,765.0,765.0,765.0
2010-12-07,765.0,765.0,765.0,765.0
2010-12-06,765.0,765.0,765.0,765.0
2010-12-03,765.0,765.0,765.0,765.0
2010-12-02,765.0,765.0,765.0,765.0
2010-12-01,765.0,765.0,765.0,765.0
2010-11-30,760.0,760.0,760.0,765.0
2010-11-29,760.0,760.0,760.0,760.0
2010-11-26,760.0,760.0,760.0,760.0
2010-11-25,760.0,760.0,760.0,760.0
2010-11-24,760.0,760.0,760.0,760.0
2010-11-23,760.0,760.0,760.0,760.0
2010-11-22,755.0,755.0,755.0,760.0
2010-11-19,755.0,755.0,755.0,755.0
2010-11-18,755.0,755.0,755.0,755.0
2010-11-17,755.0,755.0,755.0,755.0
2010-11-16,755.0,755.0,755.0,755.0
2010-11-15,755.0,755.0,755.0,755.0
2010-11-12,755.0,755.0,755.0,755.0
2010-11-11,755.0,755.0,755.0,755.0
2010-11-10,755.0,755.0,755.0,755.0
2010-11-09,755.0,755.0,755.0,755.0
2010-11-08,755.0,755.0,755.0,755.0
2010-11-05,755.0,755.0,755.0,755.0
2010-11-04,755.0,755.0,755.0,755.0
2010-11-03,745.0,745.0,745.0,755.0
2010-11-02,745.0,745.0,745.0,745.0
2010-11-01,745.0,745.0,745.0,745.0
2010-10-29,745.0,745.0,745.0,745.0
2010-10-28,735.0,735.0,735.0,745.0
2010-10-27,725.0,725.0,725.0,735.0
2010-10-26,725.0,725.0,725.0,725.0
2010-10-25,725.0,725.0,725.0,725.0
2010-10-22,725.0,725.0,725.0,725.0
2010-10-21,725.0,725.0,725.0,725.0
2010-10-20,725.0,725.0,725.0,725.0
2010-10-19,725.0,725.0,725.0,725.0
2010-10-18,725.0,725.0,725.0,725.0
2010-10-15,725.0,725.0,725.0,725.0
2010-10-14,725.0,725.0,725.0,725.0
2010-10-13,725.0,725.0,725.0,725.0
2010-10-12,725.0,725.0,725.0,725.0
2010-10-11,720.0,720.0,725.0,725.0
2010-10-08,720.0,720.0,720.0,720.0
2010-10-07,720.0,720.0,720.0,720.0
2010-10-06,720.0,720.0,720.0,720.0
2010-10-05,720.0,720.0,720.0,720.0
2010-10-04,720.0,720.0,720.0,720.0
2010-10-01,,,720.0,720.0
2010-09-30,720.0,720.0,720.0,720.0
2010-09-29,720.0,720.0,720.0,720.0
2010-09-28,720.0,720.0,720.0,720.0
2010-09-27,720.0,720.0,720.0,720.0
2010-09-24,720.0,720.0,720.0,720.0
2010-09-23,,720.0,720.0,720.0
2010-09-22,720.0,720.0,720.0,720.0
2010-09-21,720.0,720.0,720.0,720.0
2010-09-20,720.0,720.0,720.0,720.0
2010-09-17,720.0,720.0,720.0,720.0
2010-09-16,720.0,720.0,720.0,720.0
2010-09-15,720.0,720.0,720.0,720.0
2010-09-14,720.0,720.0,720.0,720.0
2010-09-13,720.0,720.0,720.0,720.0
2010-09-10,720.0,720.0,720.0,720.0
2010-09-09,720.0,720.0,720.0,720.0
2010-09-08,720.0,720.0,720.0,720.0
2010-09-07,720.0,720.0,720.0,720.0
2010-09-06,720.0,720.0,720.0,720.0
2010-09-03,720.0,720.0,720.0,720.0
2010-09-02,720.0,720.0,720.0,720.0
2010-09-01,720.0,720.0,720.0,720.0
2010-08-31,720.0,720.0,720.0,720.0
2010-08-30,720.0,720.0,720.0,720.0
2010-08-27,720.0,720.0,720.0,720.0
2010-08-26,720.0,720.0,720.0,720.0
2010-08-25,720.0,720.0,720.0,720.0
2010-08-24,720.0,720.0,720.0,720.0
2010-08-23,720.0,720.0,720.0,720.0
2010-08-20,720.0,720.0,720.0,720.0
2010-08-19,720.0,720.0,720.0,720.0
2010-08-18,720.0,720.0,720.0,720.0
2010-08-17,720.0,720.0,720.0,720.0
2010-08-16,720.0,720.0,720.0,720.0
2010-08-13,720.0,720.0,720.0,720.0
2010-08-12,720.0,720.0,720.0,720.0
2010-08-11,720.0,720.0,720.0,720.0
2010-08-10,720.0,720.0,720.0,720.0
2010-08-09,720.0,720.0,720.0,720.0
2010-08-06,720.0,720.0,720.0,720.0
2010-08-05,720.0,720.0,720.0,720.0
2010-08-04,720.0,720.0,720.0,720.0
2010-08-03,720.0,720.0,720.0,720.0
2010-08-02,720.0,720.0,720.0,720.0
2010-07-30,720.0,720.0,720.0,720.0
2010-07-29,720.0,720.0,720.0,720.0
2010-07-28,720.0,720.0,720.0,720.0
2010-07-27,720.0,720.0,720.0,720.0
2010-07-26,720.0,720.0,720.0,720.0
2010-07-23,720.0,720.0,720.0,720.0
2010-07-22,720.0,720.0,720.0,720.0
2010-07-21,720.0,720.0,720.0,720.0
2010-07-20,720.0,720.0,720.0,720.0
2010-07-19,720.0,720.0,720.0,720.0
2010-07-16,720.0,720.0,720.0,720.0
2010-07-15,720.0,720.0,720.0,720.0
2010-07-14,720.0,720.0,720.0,720.0
2010-07-13,720.0,720.0,720.0,720.0
2010-07-12,720.0,720.0,720.0,720.0
2010-07-09,720.0,720.0,720.0,720.0
2010-07-08,720.0,720.0,720.0,720.0
2010-07-07,720.0,720.0,720.0,720.0
2010-07-06,720.0,720.0,720.0,720.0
2010-07-05,720.0,720.0,720.0,720.0
2010-07-02,715.0,715.0,720.0,720.0
2010-07-01,,,715.0,715.0
2010-06-30,715.0,715.0,715.0,715.0
2010-06-29,715.0,715.0,715.0,715.0
2010-06-28,715.0,715.0,715.0,715.0
2010-06-25,715.0,715.0,715.0,715.0
2010-06-24,715.0,715.0,715.0,715.0
2010-06-23,715.0,715.0,715.0,715.0
2010-06-22,715.0,715.0,715.0,715.0
2010-06-21,715.0,715.0,715.0,715.0
2010-06-18,715.0,715.0,715.0,715.0
2010-06-17,715.0,715.0,715.0,715.0
2010-06-16,,,715.0,715.0
2010-06-15,715.0,715.0,715.0,715.0
2010-06-14,715.0,715.0,715.0,715.0
2010-06-11,715.0,715.0,715.0,715.0
2010-06-10,715.0,715.0,715.0,715.0
2010-06-09,710.0,710.0,715.0,715.0
2010-06-08,710.0,710.0,710.0,710.0
2010-06-07,710.0,710.0,710.0,710.0
2010-06-04,710.0,710.0,710.0,710.0
2010-06-03,710.0,710.0,710.0,710.0
2010-06-02,710.0,710.0,710.0,710.0
2010-06-01,710.0,710.0,710.0,710.0
2010-05-31,710.0,710.0,710.0,
2010-05-28,710.0,710.0,710.0,710.0
2010-05-27,710.0,710.0,710.0,710.0
2010-05-26,685.0,685.0,685.0,710.0
2010-05-25,685.0,685.0,685.0,685.0
2010-05-24,675.0,675.0,685.0,685.0
2010-05-21,,,675.0,675.0
2010-05-20,675.0,675.0,675.0,675.0
2010-05-19,665.0,665.0,675.0,675.0
2010-05-18,650.0,650.0,650.0,665.0
2010-05-17,650.0,650.0,650.0,650.0
2010-05-14,640.0,640.0,640.0,650.0
2010-05-13,615.0,615.0,615.0,640.0
2010-05-12,615.0,615.0,615.0,615.0
2010-05-11,605.0,605.0,605.0,615.0
2010-05-10,595.0,595.0,595.0,605.0
2010-05-07,595.0,595.0,595.0,595.0
2010-05-06,595.0,595.0,595.0,595.0
2010-05-05,595.0,595.0,595.0,595.0
2010-05-04,585.0,585.0,585.0,595.0
2010-05-03,585.0,585.0,585.0,585.0
2010-04-30,565.0,565.0,565.0,585.0
2010-04-29,565.0,565.0,565.0,565.0
2010-04-28,565.0,565.0,565.0,565.0
2010-04-27,565.0,565.0,565.0,565.0
2010-04-26,555.0,555.0,555.0,565.0
2010-04-23,545.0,545.0,545.0,555.0
2010-04-22,545.0,545.0,545.0,545.0
2010-04-21,540.0,540.0,540.0,545.0
2010-04-20,540.0,540.0,540.0,540.0
2010-04-19,540.0,540.0,540.0,540.0
2010-04-16,530.0,530.0,530.0,540.0
2010-04-15,525.0,525.0,525.0,530.0
2010-04-14,520.0,520.0,520.0,525.0
2010-04-13,520.0,520.0,520.0,520.0
2010-04-12,510.0,510.0,510.0,520.0
2010-04-09,510.0,510.0,510.0,510.0
2010-04-08,510.0,510.0,510.0,510.0
2010-04-07,510.0,510.0,510.0,510.0
2010-04-06,,,510.0,510.0
2010-04-05,,,,510.0
2010-04-01,510.0,510.0,510.0,510.0
2010-03-31,510.0,510.0,510.0,510.0
2010-03-30,510.0,510.0,510.0,510.0
2010-03-29,510.0,510.0,510.0,510.0
2010-03-26,510.0,510.0,510.0,510.0
2010-03-25,510.0,510.0,510.0,510.0
2010-03-24,510.0,510.0,510.0,510.0
2010-03-23,510.0,510.0,510.0,510.0
2010-03-22,510.0,510.0,510.0,510.0
2010-03-19,510.0,510.0,510.0,510.0
2010-03-18,510.0,510.0,510.0,510.0
2010-03-17,510.0,510.0,510.0,510.0
2010-03-16,510.0,510.0,510.0,510.0
2010-03-15,500.0,500.0,500.0,500.0
2010-03-12,490.0,490.0,490.0,500.0
2010-03-11,480.0,480.0,480.0,490.0
2010-03-10,480.0,480.0,480.0,480.0
2010-03-09,480.0,480.0,480.0,480.0
2010-03-08,480.0,480.0,480.0,480.0
2010-03-05,475.0,475.0,475.0,480.0
2010-03-04,475.0,475.0,475.0,475.0
2010-03-03,465.0,465.0,465.0,475.0
2010-03-02,465.0,465.0,465.0,465.0
2010-03-01,465.0,465.0,465.0,465.0
2010-02-26,465.0,465.0,465.0,465.0
2010-02-25,465.0,465.0,465.0,465.0
2010-02-24,465.0,465.0,465.0,465.0
2010-02-23,465.0,465.0,465.0,465.0
2010-02-22,465.0,465.0,465.0,465.0
2010-02-19,465.0,465.0,465.0,465.0
2010-02-18,465.0,465.0,465.0,465.0
2010-02-17,465.0,465.0,465.0,465.0
2010-02-16,,,465.0,465.0
2010-02-15,,,465.0,465.0
2010-02-12,455.0,455.0,455.0,465.0
2010-02-11,440.0,440.0,440.0,455.0
2010-02-10,430.0,430.0,430.0,440.0
2010-02-09,430.0,430.0,430.0,430.0
2010-02-08,430.0,430.0,430.0,430.0
2010-02-05,430.0,430.0,430.0,430.0
2010-02-04,430.0,430.0,430.0,430.0
2010-02-03,425.0,425.0,425.0,430.0
2010-02-02,425.0,425.0,425.0,425.0
2010-02-01,425.0,425.0,425.0,425.0
2010-01-29,425.0,425.0,425.0,425.0
2010-01-28,425.0,425.0,425.0,425.0
2010-01-27,425.0,425.0,425.0,425.0
2010-01-26,425.0,425.0,425.0,425.0
2010-01-25,425.0,425.0,425.0,425.0
2010-01-22,425.0,425.0,425.0,425.0
2010-01-21,425.0,425.0,425.0,425.0
2010-01-20,425.0,425.0,425.0,425.0
2010-01-19,425.0,425.0,425.0,425.0
2010-01-18,425.0,425.0,425.0,425.0
2010-01-15,425.0,425.0,425.0,425.0
2010-01-14,425.0,425.0,425.0,425.0
2010-01-13,425.0,425.0,425.0,425.0
2010-01-12,425.0,425.0,425.0,425.0
2010-01-11,425.0,425.0,425.0,425.0
2010-01-08,425.0,425.0,425.0,425.0
2010-01-07,425.0,425.0,425.0,425.0
2010-01-06,425.0,425.0,425.0,425.0
2010-01-05,425.0,425.0,425.0,425.0
2010-01-04,425.0,425.0,425.0,425.0
2009-12-31,425.0,425.0,425.0,425.0
2009-12-30,425.0,425.0,425.0,425.0
2009-12-29,425.0,425.0,425.0,425.0
2009-12-28,425.0,425.0,425.0,425.0
2009-12-24,425.0,425.0,425.0,425.0
2009-12-23,425.0,425.0,425.0,425.0
2009-12-22,425.0,425.0,425.0,425.0
2009-12-21,425.0,425.0,425.0,425.0
2009-12-18,425.0,425.0,425.0,425.0
